 1 	 4 	1789314941
 2 	 1 	2347543945
 3 	 2 	1653630005
 4 	 3 	1596099976
 5 	 4 	1926811035
 6 	 1 	3139335938
 7 	 2 	2988006104
 8 	 3 	3047249023
 9 	 4 	3748368896
 10 	 1 	5264889160
 11 	 2 	3300665039
 12 	 3 	3284228027
 13 	 4 	3609147949
 14 	 1 	5034958008
 15 	 2 	3409091064
 16 	 3 	3452829102
 17 	 4 	3746275879
 18 	 1 	5059804199
 19 	 2 	3456000000
 20 	 3 	3523000000
 21 	 4 	3647000000
 22 	 1 	5207000000
 23 	 2 	3600000000
 24 	 3 	4006000000
 25 	 4 	4137000000
 26 	 1 	5973000000
 27 	 2 	3573000000
 28 	 3 	3679000000
 29 	 4 	3782000000
 30 	 1 	5604000000
 31 	 2 	3556000000
 32 	 3 	3488000000
 33 	 4 	3475000000
 34 	 1 	5132000000
 35 	 2 	3453000000
 36 	 3 	3486000000
 37 	 4 	3479000000
 38 	 1 	5017000000
 39 	 2 	3291000000
 40 	 3 	3434000000
 41 	 4 	3486000000
 42 	 1 	5053000000
 43 	 2 	3517000000
 44 	 3 	3581000000
 45 	 4 	3525000000
 46 	 1 	5074000000
 47 	 2 	3641000000
 48 	 3 	3623000000
 49 	 4 	5555000000
 50 	 1 	9571000000
 51 	 2 	5930000000
 52 	 3 	5995000000
 53 	 4 	5886000000
 54 	 1 	9159000000
 55 	 2 	5921000000
 56 	 3 	5892000000
 57 	 4 	5906000000
 58 	 1 	8594000000
 59 	 2 	5747000000
 60 	 3 	5718000000
 61 	 4 	5493000000
 62 	 1 	7934000000
 63 	 2 	5199000000
 64 	 3 	5164000000
 65 	 4 	5277000000
 66 	 1 	7849000000
 67 	 2 	5574000000
 68 	 3 	5537000000
 69 	 4 	5623000000
 70 	 1 	8269000000
 71 	 2 	5889000000
 72 	 3 	5939000000
 73 	 4 	5853000000
 74 	 1 	8724000000
 75 	 2 	6143000000
 76 	 3 	6118000000
 77 	 4 	6075000000
 78 	 1 	9350000000
 79 	 2 	6387000000
 80 	 3 	6066000000
 81 	 4 	6276000000
 82 	 1 	9202000000
 83 	 2 	6279000000
 84 	 3 	6267000000
 85 	 4 	6195000000
 86 	 1 	9364000000
 87 	 2 	6232000000
 88 	 3 	6104000000
 89 	 4 	5874000000
 90 	 1 	8869000000
 91 	 2 	5771000000
 92 	 3 	5866000000
 93 	 4 	5626000000
 94 	 1 	8515000000
